Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
246482,odoo13-addon-geoengine-partner,https://github.com/OCA/geospatial,OCA,geospatial,"[ContentFile(path=""requirements.txt"")]",[]
246483,odoo13-addon-geoengine-swisstopo,https://github.com/OCA/geospatial,OCA,geospatial,"[ContentFile(path=""requirements.txt"")]",[]
246485,odoo13-addon-github-connector,https://github.com/OCA/interface-github,OCA,interface-github,"[ContentFile(path=""requirements.txt"")]",[]
246486,odoo13-addon-github-connector-oca,https://github.com/OCA/interface-github,OCA,interface-github,"[ContentFile(path=""requirements.txt"")]",[]
246487,odoo13-addon-github-connector-odoo,https://github.com/OCA/interface-github,OCA,interface-github,"[ContentFile(path=""requirements.txt"")]",[]
246488,odoo13-addon-graphql-base,https://github.com/OCA/rest-framework,OCA,rest-framework,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246489,odoo13-addon-graphql-demo,https://github.com/OCA/rest-framework,OCA,rest-framework,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246490,odoo13-addon-helpdesk-mgmt,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246491,odoo13-addon-helpdesk-mgmt-crm,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246492,odoo13-addon-helpdesk-mgmt-partner-sequence,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246493,odoo13-addon-helpdesk-mgmt-project,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246494,odoo13-addon-helpdesk-mgmt-rating,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246495,odoo13-addon-helpdesk-mgmt-sla,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246496,odoo13-addon-helpdesk-mgmtsystem-nonconformity,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246497,odoo13-addon-helpdesk-mgmt-timesheet,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246498,odoo13-addon-helpdesk-mgmt-timesheet-time-control,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246499,odoo13-addon-helpdesk-motive,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246500,odoo13-addon-helpdesk-type,https://github.com/OCA/helpdesk,OCA,helpdesk,[],[]
246501,odoo13-addon-hotel,https://github.com/OCA/vertical-hotel,OCA,vertical-hotel,"[ContentFile(path=""requirements.txt"")]",[]
246502,odoo13-addon-hotel-housekeeping,https://github.com/OCA/vertical-hotel,OCA,vertical-hotel,"[ContentFile(path=""requirements.txt"")]",[]
246503,odoo13-addon-hotel-reservation,https://github.com/OCA/vertical-hotel,OCA,vertical-hotel,"[ContentFile(path=""requirements.txt"")]",[]
246504,odoo13-addon-hotel-restaurant,https://github.com/OCA/vertical-hotel,OCA,vertical-hotel,"[ContentFile(path=""requirements.txt"")]",[]
246505,odoo13-addon-hr-attendance-autoclose,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246506,odoo13-addon-hr-attendance-geolocation,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246507,odoo13-addon-hr-attendance-modification-tracking,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246508,odoo13-addon-hr-attendance-reason,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246509,odoo13-addon-hr-attendance-report-theoretical-time,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246510,odoo13-addon-hr-attendance-rfid,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246511,odoo13-addon-hr-attendance-user-list,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246512,odoo13-addon-hr-birthday-welcome-message,https://github.com/OCA/hr-attendance,OCA,hr-attendance,[],[]
246513,odoo13-addon-hr-branch,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246514,odoo13-addon-hr-calendar-rest-time,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246515,odoo13-addon-hr-commission,https://github.com/OCA/commission,OCA,commission,[],[]
246516,odoo13-addon-hr-contract-currency,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246517,odoo13-addon-hr-contract-document,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246518,odoo13-addon-hr-contract-multi-job,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246519,odoo13-addon-hr-contract-operating-unit,https://github.com/OCA/operating-unit,OCA,operating-unit,[],[]
246520,odoo13-addon-hr-contract-rate,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246521,odoo13-addon-hr-contract-reference,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246522,odoo13-addon-hr-contract-type,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246523,odoo13-addon-hr-course,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246524,odoo13-addon-hr-course-survey,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246525,odoo13-addon-hr-employee-age,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246526,odoo13-addon-hr-employee-calendar-planning,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246527,odoo13-addon-hr-employee-document,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246528,odoo13-addon-hr-employee-firstname,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246529,odoo13-addon-hr-employee-identification,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246530,odoo13-addon-hr-employee-language,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246531,odoo13-addon-hr-employee-lastnames,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246532,odoo13-addon-hr-employee-medical-examination,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246533,odoo13-addon-hr-employee-partner-external,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246534,odoo13-addon-hr-employee-phone-extension,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246535,odoo13-addon-hr-employee-ppe,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246536,odoo13-addon-hr-employee-relative,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246537,odoo13-addon-hr-employee-service,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246538,odoo13-addon-hr-employee-service-contract,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246539,odoo13-addon-hr-employee-ssn,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246540,odoo13-addon-hr-expense-advance-clearing,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246541,odoo13-addon-hr-expense-advance-clearing-sequence,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246542,odoo13-addon-hr-expense-cancel,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246543,odoo13-addon-hr-expense-invoice,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246544,odoo13-addon-hr-expense-operating-unit,https://github.com/OCA/operating-unit,OCA,operating-unit,[],[]
246545,odoo13-addon-hr-expense-payment-difference,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246546,odoo13-addon-hr-expense-petty-cash,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246547,odoo13-addon-hr-expense-petty-cash-sequence,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246548,odoo13-addon-hr-expense-portal,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246549,odoo13-addon-hr-expense-sequence,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246550,odoo13-addon-hr-expense-tier-validation,https://github.com/OCA/hr-expense,OCA,hr-expense,[],[]
246551,odoo13-addon-hr-holidays-credit,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246552,odoo13-addon-hr-holidays-leave-auto-approve,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246553,odoo13-addon-hr-holidays-leave-repeated,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246554,odoo13-addon-hr-holidays-natural-period,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246555,odoo13-addon-hr-holidays-public,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246556,odoo13-addon-hr-holidays-settings,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246557,odoo13-addon-hr-holidays-validity-date,https://github.com/OCA/hr-holidays,OCA,hr-holidays,[],[]
246558,odoo13-addon-hr-job-category,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246559,odoo13-addon-hr-leave-hour,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246560,odoo13-addon-hr-org-chart-overview,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246561,odoo13-addon-hr-payroll,https://github.com/OCA/payroll,OCA,payroll,"[ContentFile(path=""requirements.txt"")]",[]
246562,odoo13-addon-hr-personal-equipment-request,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246563,odoo13-addon-hr-personal-equipment-request-tier-validation,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246564,odoo13-addon-hr-personal-equipment-stock,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246565,odoo13-addon-hr-personal-equipment-variant-configurator,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246566,odoo13-addon-hr-recruitment-notification,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246567,odoo13-addon-hr-recruitment-security,https://github.com/OCA/hr,OCA,hr,"[ContentFile(path=""requirements.txt"")]",[]
246568,odoo13-addon-hr-timesheet-activity-begin-end,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246569,odoo13-addon-hr-timesheet-analysis,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246570,odoo13-addon-hr-timesheet-role,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246571,odoo13-addon-hr-timesheet-sheet,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246572,odoo13-addon-hr-timesheet-sheet-autodraft,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246573,odoo13-addon-hr-timesheet-sheet-autodraft-project,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246574,odoo13-addon-hr-timesheet-sheet-policy-project-manager,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246575,odoo13-addon-hr-timesheet-task-domain,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246576,odoo13-addon-hr-timesheet-task-required,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246577,odoo13-addon-hr-timesheet-task-stage,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246578,odoo13-addon-hr-utilization-analysis,https://github.com/OCA/timesheet,OCA,timesheet,"[ContentFile(path=""requirements.txt"")]",[]
246579,odoo13-addon-hs-code-link,https://github.com/OCA/intrastat-extrastat,OCA,intrastat-extrastat,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246580,odoo13-addon-html-image-url-extractor,https://github.com/OCA/server-tools,OCA,server-tools,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246581,odoo13-addon-html-text,https://github.com/OCA/server-tools,OCA,server-tools,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246582,odoo13-addon-iap-alternative-provider,https://github.com/OCA/server-tools,OCA,server-tools,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246583,odoo13-addon-intrastat-base,https://github.com/OCA/intrastat-extrastat,OCA,intrastat-extrastat,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246584,odoo13-addon-intrastat-product,https://github.com/OCA/intrastat-extrastat,OCA,intrastat-extrastat,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246585,odoo13-addon-intrastat-product-generic,https://github.com/OCA/intrastat-extrastat,OCA,intrastat-extrastat,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246586,odoo13-addon-invader-payment,https://github.com/shopinvader/odoo-shopinvader-payment,shopinvader,odoo-shopinvader-payment,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246587,odoo13-addon-invader-payment-manual,https://github.com/shopinvader/odoo-shopinvader-payment,shopinvader,odoo-shopinvader-payment,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246588,odoo13-addon-invader-payment-paypal,https://github.com/shopinvader/odoo-shopinvader-payment,shopinvader,odoo-shopinvader-payment,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246589,odoo13-addon-invader-payment-sips,https://github.com/shopinvader/odoo-shopinvader-payment,shopinvader,odoo-shopinvader-payment,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246590,odoo13-addon-iot-amqp-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246591,odoo13-addon-iot-input-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246592,odoo13-addon-iot-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246593,odoo13-addon-iot-option-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246594,odoo13-addon-iot-output-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246595,odoo13-addon-iot-template-oca,https://github.com/OCA/iot,OCA,iot,"[ContentFile(path=""requirements.txt"")]",[]
246596,odoo13-addon-knowledge,https://github.com/OCA/knowledge,OCA,knowledge,[],[]
246597,odoo13-addon-kpi,https://github.com/OCA/reporting-engine,OCA,reporting-engine,"[ContentFile(path=""requirements.txt"")]",[]
246598,odoo13-addon-kpi-dashboard,https://github.com/OCA/reporting-engine,OCA,reporting-engine,"[ContentFile(path=""requirements.txt"")]",[]
246599,odoo13-addon-l10n-be-iso20022-pain,https://github.com/OCA/l10n-belgium,OCA,l10n-belgium,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246600,odoo13-addon-l10n-be-mis-reports,https://github.com/OCA/l10n-belgium,OCA,l10n-belgium,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246601,odoo13-addon-l10n-be-partner-identification,https://github.com/OCA/l10n-belgium,OCA,l10n-belgium,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246602,odoo13-addon-l10n-be-partner-kbo-bce,https://github.com/OCA/l10n-belgium,OCA,l10n-belgium,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246603,odoo13-addon-l10n-br-account-due-list,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246604,odoo13-addon-l10n-br-account-payment-order,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246605,odoo13-addon-l10n-br-base,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246606,odoo13-addon-l10n-br-coa,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246607,odoo13-addon-l10n-br-coa-generic,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246608,odoo13-addon-l10n-br-coa-simple,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246609,odoo13-addon-l10n-br-currency-rate-update,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246610,odoo13-addon-l10n-br-fiscal,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246611,odoo13-addon-l10n-br-nfe-spec,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246612,odoo13-addon-l10n-br-stock,https://github.com/OCA/l10n-brazil,OCA,l10n-brazil,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246613,odoo13-addon-l10n-ch-account-tags,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246614,odoo13-addon-l10n-ch-base-bank,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246615,odoo13-addon-l10n-ch-invoice-reports,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246616,odoo13-addon-l10n-ch-isrb,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246617,odoo13-addon-l10n-ch-isr-payment-grouping,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246618,odoo13-addon-l10n-ch-qr-no-amount,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246619,odoo13-addon-l10n-ch-states,https://github.com/OCA/l10n-switzerland,OCA,l10n-switzerland,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]",[]
246620,odoo13-addon-l10n-de-country-states,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246621,odoo13-addon-l10n-de-holidays,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246622,odoo13-addon-l10n-de-skr03-mis-reports,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246623,odoo13-addon-l10n-de-skr04-mis-reports,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246624,odoo13-addon-l10n-de-tax-statement,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246625,odoo13-addon-l10n-de-toponyms,https://github.com/OCA/l10n-germany,OCA,l10n-germany,[],[]
246626,odoo13-addon-l10n-ee-accounting,https://github.com/OCA/l10n-estonia,OCA,l10n-estonia,[],[]
246627,odoo13-addon-l10n-ee-reporting,https://github.com/OCA/l10n-estonia,OCA,l10n-estonia,[],[]
246628,odoo13-addon-l10n-es-account-asset,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246629,odoo13-addon-l10n-es-account-banking-sepa-fsdd,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246630,odoo13-addon-l10n-es-account-bank-statement-import-n43,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246631,odoo13-addon-l10n-es-aeat,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246632,odoo13-addon-l10n-es-aeat-mod111,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246633,odoo13-addon-l10n-es-aeat-mod115,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246634,odoo13-addon-l10n-es-aeat-mod123,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246635,odoo13-addon-l10n-es-aeat-mod190,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246636,odoo13-addon-l10n-es-aeat-mod216,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246637,odoo13-addon-l10n-es-aeat-mod296,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246638,odoo13-addon-l10n-es-aeat-mod303,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246639,odoo13-addon-l10n-es-aeat-mod303-oss,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246640,odoo13-addon-l10n-es-aeat-mod347,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246641,odoo13-addon-l10n-es-aeat-mod349,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246642,odoo13-addon-l10n-es-aeat-mod390,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246643,odoo13-addon-l10n-es-aeat-mod390-oss,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246644,odoo13-addon-l10n-es-aeat-sii-oca,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246645,odoo13-addon-l10n-es-aeat-sii-oss,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246646,odoo13-addon-l10n-es-aeat-vat-prorrate,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246647,odoo13-addon-l10n-es-aeat-vat-prorrate-asset,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246648,odoo13-addon-l10n-es-dua,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246649,odoo13-addon-l10n-es-dua-sii,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246650,odoo13-addon-l10n-es-dua-ticketbai-batuz,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246651,odoo13-addon-l10n-es-facturae,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246652,odoo13-addon-l10n-es-facturae-efact,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246653,odoo13-addon-l10n-es-facturae-face,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246654,odoo13-addon-l10n-es-intrastat-report,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246655,odoo13-addon-l10n-es-irnr,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246656,odoo13-addon-l10n-es-mis-report,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246657,odoo13-addon-l10n-es-partner,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246658,odoo13-addon-l10n-es-partner-mercantil,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246659,odoo13-addon-l10n-es-pos,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246660,odoo13-addon-l10n-es-ticketbai,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246661,odoo13-addon-l10n-es-ticketbai-api,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246662,odoo13-addon-l10n-es-ticketbai-api-batuz,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246663,odoo13-addon-l10n-es-ticketbai-batuz,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246664,odoo13-addon-l10n-es-ticketbai-pos,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246665,odoo13-addon-l10n-es-toponyms,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246666,odoo13-addon-l10n-es-vat-book,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246667,odoo13-addon-l10n-es-vat-book-oss,https://github.com/OCA/l10n-spain,OCA,l10n-spain,"[ContentFile(path=""requirements.txt"")]",[]
246668,odoo13-addon-l10n-eu-adr-report,https://github.com/OCA/stock-logistic-reporting,OCA,stock-logistic-reporting,[],[]
246669,odoo13-addon-l10n-eu-oss,https://github.com/OCA/account-fiscal-rule,OCA,account-fiscal-rule,"[ContentFile(path=""requirements.txt"")]",[]
246670,odoo13-addon-l10n-eu-product-adr,https://github.com/OCA/community-data-files,OCA,community-data-files,"[ContentFile(path=""requirements.txt"")]",[]
246672,odoo13-addon-l10n-fi-business-code,https://github.com/OCA/l10n-finland,OCA,l10n-finland,[],[]
246673,odoo13-addon-l10n-fi-edicode,https://github.com/OCA/l10n-finland,OCA,l10n-finland,[],[]
246675,odoo13-addon-l10n-fi-sale-refund-payment-reference,https://github.com/OCA/l10n-finland,OCA,l10n-finland,[],[]
246676,odoo13-addon-l10n-fr-account-tax-unece,https://github.com/OCA/l10n-france,OCA,l10n-france,"[ContentFile(path=""requirements.txt"")]",[]
246677,odoo13-addon-l10n-fr-department,https://github.com/OCA/l10n-france,OCA,l10n-france,"[ContentFile(path=""requirements.txt"")]",[]
246678,odoo13-addon-l10n-fr-department-oversea,https://github.com/OCA/l10n-france,OCA,l10n-france,"[ContentFile(path=""requirements.txt"")]",[]
246679,odoo13-addon-l10n-fr-intrastat-product,https://github.com/OCA/l10n-france,OCA,l10n-france,"[ContentFile(path=""requirements.txt"")]",[]
